REV.,PLC PANEL,RACK,SLOT,CHANNEL,ADDRESS,MODULE,TYPE,SIGNAL,INSTR./EQUIP. TAG,I/O TAG,CHILD,Description 1,Description 2,Description 3,Description 4,EQUIP/INSTR. DESCRIPTION,Automation System,Wiring,Failed State Value,Units,Engineering Units Min,Engineering Units Max,Low-Low Value,Low Value,High Value,High-High Value,PLC IO Address,Automation Notes,Breaker Type,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,15,07,06,O_1507-06,1794-OA16,DO,120V,SL3-BC-SV23,SL3-BC-SV23,,Shiploader 3,Boom Washdown Nozzle Spray,"Zone 1-J, 1-I",,"Shiploader 3 Boom Washdown Nozzle Spray Zone 1-J, 1-I ",,,,,,,,,,,DO_1507.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,07,O_1507-07,1794-OA16,DO,120V,SL3-BC-SV24,SL3-BC-SV24,,Shiploader 3,Boom Washdown Nozzle Spray,"Zone 1-C, 1-B",,"Shiploader 3 Boom Washdown Nozzle Spray Zone 1-C, 1-B ",,,,,,,,,,,DO_1507.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,08,O_1507-08,1794-OA16,DO,120V,SL3-BC-SV25,SL3-BC-SV25,,Shiploader 3,Boom Washdown Nozzle Spray,"Zone 1-I, 1-H",,"Shiploader 3 Boom Washdown Nozzle Spray Zone 1-I, 1-H ",,,,,,,,,,,DO_1507.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,09,O_1507-09,1794-OA16,DO,120V,SL3-BC-SV26,SL3-BC-SV26,,Shiploader 3,Boom Washdown Nozzle Spray,"Zone 1-C, 1-B",,"Shiploader 3 Boom Washdown Nozzle Spray Zone 1-C, 1-B ",,,,,,,,,,,DO_1507.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,10,O_1507-10,1794-OA16,DO,120V,SL3-BC-SV27,SL3-BC-SV27,,Shiploader 3,Boom Washdown Nozzle Spray,"Zone 1-I, 1-H",,"Shiploader 3 Boom Washdown Nozzle Spray Zone 1-I, 1-H ",,,,,,,,,,,DO_1507.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,11,O_1507-11,1794-OA16,DO,120V,SL3-BC-SV28,SL3-BC-SV28,,Shiploader 3,Boom Washdown Nozzle Spray,Zone 1-B,,Shiploader 3 Boom Washdown Nozzle Spray Zone 1-B ,,,,,,,,,,,DO_1507.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,12,O_1507-12,1794-OA16,DO,120V,SL3-BC-SV29,SL3-BC-SV29,,Shiploader 3,Boom Washdown Nozzle Spray,Zone 1-H,,Shiploader 3 Boom Washdown Nozzle Spray Zone 1-H ,,,,,,,,,,,DO_1507.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,13,O_1507-13,1794-OA16,DO,120V,SL3-BC-SV30,SL3-BC-SV30,,Shiploader 3,Boom Washdown Nozzle Spray,Zone 1-H,,Shiploader 3 Boom Washdown Nozzle Spray Zone 1-H ,,,,,,,,,,,DO_1507.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,14,O_1507-14,1794-OA16,DO,120V,SL3-BC-SV31,SL3-BC-SV31,,Shiploader 3,Boom Washdown Nozzle Spray,Zone 1-B,,Shiploader 3 Boom Washdown Nozzle Spray Zone 1-B ,,,,,,,,,,,DO_1507.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,15,O_1507-15,1794-OA16,DO,120V,SL3-BC-SV32,SL3-BC-SV32,,Shiploader 3,Boom Washdown Solenoid supply,to 1-A washdown hose,,Shiploader 3 Boom Washdown Solenoid supply to 1-A washdown hose ,,,,,,,,,,,DO_1507.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,,,AB RELAY 700-HLT1L1X,,,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,SL3-BC-RCP1,15,06,00,O_1506-00,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.00,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,06,01,O_1506-01,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.01,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,06,02,O_1506-02,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.02,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,06,03,O_1506-03,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.03,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,06,04,O_1506-04,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.04,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,06,05,O_1506-05,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,06,O_1506-06,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,07,O_1506-07,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,08,O_1506-08,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,09,O_1506-09,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,10,O_1506-10,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,11,O_1506-11,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,12,O_1506-12,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,13,O_1506-13,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,14,O_1506-14,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,15,O_1506-15,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1506.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,,,AB RELAY 700-HLT1L1X,,,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,SL3-BC-RCP1,15,07,00,O_1507-00,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.00,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,07,01,O_1507-01,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.01,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,07,02,O_1507-02,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.02,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,07,03,O_1507-03,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.03,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,07,04,O_1507-04,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.04,,,SL3-BC-RCP1,,,,
F,SL3-BC-RCP1,15,07,05,O_1507-05,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,06,O_1507-06,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,07,O_1507-07,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,08,O_1507-08,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,09,O_1507-09,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,10,O_1507-10,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,11,O_1507-11,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,12,O_1507-12,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,13,O_1507-13,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,14,O_1507-14,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,15,O_1507-15,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1507.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,07,,,AB RELAY 700-HLT1L1X,,,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,00,,PS3-1600,1794-PS3,,120V,,,,,,,,FLEX I/O Power Supply 120V,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,00,,AENTR-1600,1794-AENTR,,24VDC,,,,,,,,FLEX I/O EtherNet/IP Adapter,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,00,00,I_1600-00,1794-IF4I,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1600_CH[00],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,00,01,I_1600-01,1794-IF4I,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1600_CH[01],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,00,02,I_1600-02,1794-IF4I,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1600_CH[02],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,00,03,I_1600-03,1794-IF4I,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1600_CH[03],,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,01,00,I_1601-00,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[00],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,01,I_1601-01,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[01],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,02,I_1601-02,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[02],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,03,I_1601-03,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[03],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,04,I_1601-04,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[04],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,05,I_1601-05,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[05],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,06,I_1601-06,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[06],,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,01,07,I_1601-07,1794-IE8,AI,4-20mA,,SPARE,,, ,,,  ,,,,,,,,,,,AI_1601_CH[07],,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,03,00,I_1603-00,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.00,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,01,I_1603-01,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.01,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,02,I_1603-02,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.02,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,03,I_1603-03,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.03,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,04,I_1603-04,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.04,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,05,I_1603-05,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,06,I_1603-06,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,07,I_1603-07,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,08,I_1603-08,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,09,I_1603-09,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,10,I_1603-10,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,11,I_1603-11,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,12,I_1603-12,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,13,I_1603-13,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,14,I_1603-14,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,15,I_1603-15,1794-IB16,DI,24VDC,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1603.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,03,,,1492-IFM20F-F24A-2,,24VDC,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,04,00,I_1604-00,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.00,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,01,I_1604-01,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.01,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,02,I_1604-02,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.02,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,03,I_1604-03,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.03,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,04,I_1604-04,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.04,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,05,I_1604-05,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,06,I_1604-06,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,07,I_1604-07,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,08,I_1604-08,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,09,I_1604-09,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,10,I_1604-10,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,11,I_1604-11,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,12,I_1604-12,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,13,I_1604-13,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,14,I_1604-14,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,15,I_1604-15,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1604.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,04,,,1492-IFM20F-F120A-2,,120V,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,05,00,I_1605-00,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.00,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,01,I_1605-01,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.01,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,02,I_1605-02,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.02,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,03,I_1605-03,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.03,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,04,I_1605-04,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.04,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,05,I_1605-05,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,06,I_1605-06,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,07,I_1605-07,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,08,I_1605-08,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,09,I_1605-09,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,10,I_1605-10,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,11,I_1605-11,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,12,I_1605-12,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,13,I_1605-13,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,14,I_1605-14,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,15,I_1605-15,1794-IA16,DI,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DI_1605.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,05,,,1492-IFM20F-F120A-2,,120V,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,06,00,O_1606-00,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.00,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,01,O_1606-01,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.01,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,02,O_1606-02,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.02,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,03,O_1606-03,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.03,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,04,O_1606-04,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.04,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,05,O_1606-05,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,06,O_1606-06,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,07,O_1606-07,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,08,O_1606-08,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,09,O_1606-09,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,10,O_1606-10,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.10,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,11,O_1606-11,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.11,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,12,O_1606-12,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.12,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,13,O_1606-13,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.13,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,14,O_1606-14,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.14,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,06,15,O_1606-15,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1606.15,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,15,06,,,AB RELAY 700-HLT1L1X,,,,,,,,,,,,,,,,,,,,,,,,SL3-BC-RCP1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,SL3-BC-RCP1,16,07,00,O_1607-00,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.00,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,01,O_1607-01,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.01,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,02,O_1607-02,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.02,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,03,O_1607-03,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.03,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,04,O_1607-04,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.04,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,05,O_1607-05,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.05,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,06,O_1607-06,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.06,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,07,O_1607-07,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.07,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,08,O_1607-08,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.08,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,09,O_1607-09,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.09,,,SL3-BC-RCP1,,,,
A,SL3-BC-RCP1,16,07,10,O_1607-10,1794-OA16,DO,120V,,SPARE,,, ,,,  ,,,,,,,,,,,DO_1607.10,,,SL3-BC-RCP1,,,,
